Player dies due to lack of health;//name
  0;//identifier
  1;//run without calling (set to 0 if you use the script for example as a wield script)
  0;//call position, 0=player location, 1=mouse location
  0;//calling creature 0=player, 1=creature nearest to the mouse, 2=player controlled creature
  300;//run every n milliseconds
  none;//message
    0;//message type, 0=quick message, 1=journal
  none;//sound, none for nothing
  0;//delay script for n seconds after conditions met
  1;//disabled after first use, 0=no, 1=yes
  begin_conditions;
    5;//condition
      0.000000;//condition parameter0
      0.100000;//condition parameter1
  end_conditions;
  begin_effects;
    25;//effect number
      1.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4
  end_effects;
Ending: Kill The Alien;//name
  1;//identifier
  1;//run without calling (set to 0 if you use the script for example as a wield script)
  0;//call position, 0=player location, 1=mouse location
  0;//calling creature 0=player, 1=creature nearest to the mouse, 2=player controlled creature
  300;//run every n milliseconds
  none;//message
    0;//message type, 0=quick message, 1=journal
  none;//sound, none for nothing
  2;//delay script for n seconds after conditions met
  1;//disabled after first use, 0=no, 1=yes
  begin_conditions;
    4;//condition
      4.000000;//condition parameter0
      2.000000;//condition parameter1
  end_conditions;
  begin_effects;
    25;//effect number
      2.000000;//parameter1
      1.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4
  end_effects;
Flashlight Energy Drain;//name
  2;//identifier
  0;//run without calling (set to 0 if you use the script for example as a wield script)
  0;//call position, 0=player location, 1=mouse location
  0;//calling creature 0=player, 1=creature nearest to the mouse, 2=player controlled creature
  300;//run every n milliseconds
  none;//message
    0;//message type, 0=quick message, 1=journal
  none;//sound, none for nothing
  0;//delay script for n seconds after conditions met
  0;//disabled after first use, 0=no, 1=yes
  begin_conditions;
  end_conditions;
  begin_effects;
    23;//effect number
      -0.200000;//parameter1
      -1.000000;//parameter2
      1.000000;//parameter3
      300.000000;//parameter4
  end_effects;
Fire warms player;//name
  3;//identifier
  1;//run without calling (set to 0 if you use the script for example as a wield script)
  0;//call position, 0=player location, 1=mouse location
  0;//calling creature 0=player, 1=creature nearest to the mouse, 2=player controlled creature
  500;//run every n milliseconds
  The fire warms you.;//message
    0;//message type, 0=quick message, 1=journal
  none;//sound, none for nothing
  0;//delay script for n seconds after conditions met
  0;//disabled after first use, 0=no, 1=yes
  begin_conditions;
    2;//condition
      2.000000;//condition parameter0
      1.000000;//condition parameter1
  end_conditions;
  begin_effects;
    23;//effect number
      10.000000;//parameter1
      -1.000000;//parameter2
      2.000000;//parameter3
      500.000000;//parameter4
  end_effects;
Psionic Motion Token Energy Drain;//name
  45;//identifier
  0;//run without calling (set to 0 if you use the script for example as a wield script)
  0;//call position, 0=player location, 1=mouse location
  0;//calling creature 0=player, 1=creature nearest to the mouse, 2=player controlled creature
  300;//run every n milliseconds
  none;//message
    0;//message type, 0=quick message, 1=journal
  none;//sound, none for nothing
  0;//delay script for n seconds after conditions met
  0;//disabled after first use, 0=no, 1=yes
  begin_conditions;
  end_conditions;
  begin_effects;
    23;//effect number
      -1.000000;//parameter1
      -1.000000;//parameter2
      1.000000;//parameter3
      300.000000;//parameter4
  end_effects;
end_of_file;

