Attack;//tactic name
0;//identifier
  begin_levels;
  10;//anger level size
    1;//action
    0;//parameter0
    1;//can hit enemies
    1;//can eat
  20;//anger level size
    2;//action
    0;//parameter0
    1;//can hit enemies
    1;//can eat
  10;//anger level size
    3;//action
    0;//parameter0
    1;//can hit enemies
    0;//can eat
  end_levels;
Flee;//tactic name
1;//identifier
  begin_levels;
  10;//anger level size
    1;//action
    0;//parameter0
    1;//can hit enemies
    1;//can eat
  10;//anger level size
    2;//action
    0;//parameter0
    1;//can hit enemies
    1;//can eat
  10;//anger level size
    4;//action
    0;//parameter0
    1;//can hit enemies
    0;//can eat
  end_levels;
Peaceful;//tactic name
2;//identifier
  begin_levels;
  10;//anger level size
    1;//action
    0;//parameter0
    0;//can hit enemies
    1;//can eat
  10;//anger level size
    2;//action
    0;//parameter0
    0;//can hit enemies
    1;//can eat
  5;//anger level size
    4;//action
    0;//parameter0
    0;//can hit enemies
    0;//can eat
  end_levels;
No_AI;//tactic name
3;//identifier
  begin_levels;
  10;//anger level size
    0;//action
    0;//parameter0
    0;//can hit enemies
    0;//can eat
  end_levels;
Guard;//tactic name
4;//identifier
  begin_levels;
  10;//anger level size
    5;//action
    500;//parameter0
    1;//can hit enemies
    1;//can eat
  end_levels;
Follow;//tactic name
5;//identifier
  begin_levels;
  30;//anger level size
    2;//action
    0;//parameter0
    1;//can hit enemies
    1;//can eat
  10;//anger level size
    3;//action
    0;//parameter0
    1;//can hit enemies
    0;//can eat
  end_levels;
end_of_file;



Anger counts the annoyance level of the creature. When enemies are visible,
the anger level will increase. When the creature gets hit, the anger is at
the topmost level. The different anger levels control the creatures actions.
A peaceful creature might stay put, and attack when it's anger level increases.

Anger level is the size of each level, the number is automatically 
scaled in the game relative to the other levels in the same tactic. 
The topmost level will be activated when creature isn't angry at 
all, the lowest level will be activated at maximum anger.

actions:
0=do nothing, good for crates
1=roam
2=follow friend
3=attack
4=flee
5=guard place, parameter0=distance to attack enemies in pixels
