Captain;//name---------------------------------------
  0;//identifier
  0;//class
  creature0.png;//texture
  1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  0;//attack type, 0=shooting attack, 1=close combat
  18;//particle to show on radar, -1=none
  0;//primary AI tactic from AI_tactic.dat
  0;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  -1;//eat item number from items.dat, -1=nothing
  0.950000;//creature size
  0.950000;//creature weight (affects pushing)
  0.800000;//maximum movement speed
  0.000000;//minimum movement speed
  0.800000;//leg animation speed
  10.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  1;//hide when behind walls
  0;//weapon number
  1.000000;//weapon_x
  27.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  1000.000000;//AI hear range
  500.000000;//AI see range
  4.000000;//AI see angle
  begin_footstep_sounds
    step0.wav;//sample name
    step1.wav;//sample name
    step2.wav;//sample name
  end_footstep_sounds
  begin_hit_sounds
    grunt0.wav;//sample name
    grunt1.wav;//sample name
    grunt2.wav;//sample name
  end_hit_sounds
  begin_die_sounds
    grunt0.wav;//sample name
    grunt1.wav;//sample name
    grunt2.wav;//sample name
  end_die_sounds
  begin_eat_block
  end_eat_block
  begin_death_block
  end_death_block
  begin_hit_block
  end_hit_block
  begin_timed_block
  end_timed_block
  begin_specialties
  ;//description
    1;//number
    0.000000;//parameter0
    0.850000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  ;//description
    1;//number
    1.000000;//parameter0
    0.950000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  ;//description
    1;//number
    3.000000;//parameter0
    1.500000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties
Blue Alien;//name---------------------------------------
  1;//identifier
  0;//class
  creature1.png;//texture
  1;//draw layer
  60;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  24;//particle to show on radar, -1=none
  0;//primary AI tactic from AI_tactic.dat
  9;//secondary AI tactic from AI_tactic.dat
  3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  61;//eat item number from items.dat, -1=nothing
  1.000000;//creature size
  1.000000;//creature weight (affects pushing)
  0.600000;//maximum movement speed
  0.000000;//minimum movement speed
  1.200000;//leg animation speed
  1.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  1;//hide when behind walls
  1;//weapon number
  0.000000;//weapon_x
  0.000000;//weapon_y
  0;//blood particle
